Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Adversário,Pontuação,Status_ID,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
1,100652,Yuri Alberto,COR,Atacante,visitante,BAH,2.9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100742,Matheus Henrique,CRU,Meia,mandante,MIR,-1.9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100846,Lucas Esteves,GRE,Lateral,mandante,CAM,2.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100898,Vitinho,BOT,Lateral,visitante,PAL,10.7,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100969,Ronald Lopes,VIT,Meia,visitante,JUV,-1.1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101002,Júnior Santos,CAM,Atacante,visitante,GRE,1.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101027,Diego,CEA,Lateral,visitante,RBB,13.8,0,0,4,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,101290,Ferreira,SAO,Atacante,mandante,SPT,4.2,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101314,Ademir,BAH,Atacante,mandante,COR,4.7,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101319,Guga,FLU,Lateral,visitante,FOR,2.5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101573,Pepê,VIT,Meia,visitante,JUV,4.7,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101594,Hugo Moura,VAS,Meia,mandante,SAN,3.3,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101752,Claudinho,VIT,Lateral,visitante,JUV,3.7,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101908,Willian Machado,CEA,Zagueiro,visitante,RBB,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101960,Vitinho,INT,Atacante,visitante,FLA,2.4,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102130,Piquerez,PAL,Lateral,mandante,BOT,5.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102253,Lucas Halter,VIT,Zagueiro,visitante,JUV,-1.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102256,Rollheiser,SAN,Meia,visitante,VAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102340,Cacá,COR,Zagueiro,visitante,BAH,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102928,Canobbio,FLU,Atacante,visitante,FOR,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102950,Facundo Torres,PAL,Atacante,mandante,BOT,1.7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102975,Escobar,SAN,Lateral,visitante,VAS,10.2,0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103014,Laquintana,RBB,Atacante,mandante,CEA,10.1,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1,103056,Gabriel Brazão,SAN,Goleiro,visitante,VAS,1.9,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
1,103295,Eric Ramires,RBB,Meia,mandante,CEA,8.7,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,103347,Matheus Alexandre,SPT,Lateral,visitante,SAO,5.2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103388,Emmanuel Martínez,FOR,Meia,mandante,FLU,6.6,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103445,Kaio Jorge,CRU,Atacante,mandante,MIR,5.6,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103764,Gabriel Veron,SAN,Atacante,visitante,VAS,3.2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103767,Gabriel Menino,CAM,Meia,visitante,GRE,2.5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104027,Rafael Guanaes,MIR,Técnico,visitante,CRU,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104075,Sabino,SAO,Zagueiro,mandante,SPT,7.3,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104085,Bruno Fuchs,PAL,Zagueiro,mandante,BOT,6.2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104134,Fabri,VIT,Atacante,visitante,JUV,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104204,Edson Carioca,MIR,Atacante,visitante,CRU,4.5,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104250,João Victor,VAS,Zagueiro,mandante,SAN,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104253,Adriano Martins,JUV,Zagueiro,mandante,VIT,9.3,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104257,João Lucas,GRE,Lateral,mandante,CAM,3.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104271,Hereda,SPT,Lateral,visitante,SAO,8.2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104519,Camilo,GRE,Meia,mandante,CAM,2.6,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104528,Igor Jesus,BOT,Atacante,visitante,PAL,6.9,0,3,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104666,Moisés,FOR,Atacante,mandante,FLU,0.1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,104693,Newton,BOT,Meia,visitante,PAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104754,Juan Vojvoda,FOR,Técnico,mandante,FLU,8.530000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,104758,Enzo Díaz,SAO,Lateral,mandante,SPT,7.7,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104783,Acevedo,BAH,Meia,mandante,COR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104849,Arezo,GRE,Atacante,mandante,CAM,9.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,104994,Wagner Leonardo,GRE,Zagueiro,mandante,CAM,2.9,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105171,Fabrício Daniel,MIR,Atacante,visitante,CRU,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105214,Santiago Rodríguez,BOT,Meia,visitante,PAL,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105337,Lucas Lima,CEA,Meia,visitante,RBB,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105373,Gabriel Xavier,BAH,Zagueiro,mandante,COR,-0.1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105533,Davó,MIR,Atacante,visitante,CRU,2.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105568,Lucero,FOR,Atacante,mandante,FLU,10.7,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,105584,Lucas Piton,VAS,Lateral,mandante,SAN,-1.6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105786,Talles Magno,COR,Atacante,visitante,BAH,1.4,0,0,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,105811,Wesley,INT,Atacante,visitante,FLA,5.0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105903,José Aldo,MIR,Meia,visitante,CRU,1.7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105949,Rochet,INT,Goleiro,visitante,FLA,3.1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,105990,Santiago Mingo,BAH,Zagueiro,mandante,COR,0.6,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,106082,Ewerthon,JUV,Lateral,mandante,VIT,10.5,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106147,Thiago Carpini,VIT,Técnico,visitante,JUV,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106294,Marcos Antônio,SAO,Meia,mandante,SPT,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106323,Caio Alexandre,BAH,Meia,mandante,COR,0.7,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106681,Léo Pereira,VIT,Atacante,visitante,JUV,2.2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106704,Carlos Alberto,SPT,Atacante,visitante,SAO,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106822,Rodrigo Nestor,BAH,Meia,mandante,COR,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107093,Luciano Juba,BAH,Lateral,mandante,COR,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,107111,Richard Ríos,PAL,Meia,mandante,BOT,3.5,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107172,Patrick de Paula,BOT,Meia,visitante,PAL,3.2,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107179,Matheus Donelli,COR,Goleiro,visitante,BAH,4.2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
1,107516,Ênio,JUV,Atacante,mandante,VIT,4.1,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107554,Natanael,CAM,Lateral,visitante,GRE,2.7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107726,Chrystian Barletta,SPT,Atacante,visitante,SAO,0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107771,Fábio Matias,JUV,Técnico,mandante,VIT,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,107908,Hugo,COR,Lateral,visitante,BAH,1.7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107958,Felipinho,JUV,Lateral,mandante,VIT,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107989,Carbonero,INT,Atacante,visitante,FLA,3.0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108131,Garcez,JUV,Atacante,mandante,VIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108509,Fabricio Domínguez,SPT,Meia,visitante,SAO,1.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108671,Garré,VAS,Atacante,mandante,SAN,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108683,Emiliano Martínez,PAL,Meia,mandante,BOT,1.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108713,Galeano,CEA,Atacante,visitante,RBB,2.7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109096,Plata,FLA,Atacante,mandante,INT,2.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109401,Erick Pulga,BAH,Atacante,mandante,COR,2.7,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109573,Martinelli,FLU,Meia,visitante,FOR,6.2,0,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109899,Batalla,JUV,Atacante,mandante,VIT,-0.6,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110426,Bernabéi,INT,Lateral,visitante,FLA,12.5,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,110506,Abel Ferreira,PAL,Técnico,mandante,BOT,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110510,Aguirre,INT,Lateral,visitante,FLA,6.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110632,Luiz Filipe,MIR,Atacante,visitante,CRU,-0.6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110715,Andrés Hurtado,RBB,Lateral,mandante,CEA,4.6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110727,Rubens,CAM,Meia,visitante,GRE,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110818,Renato Paiva,BOT,Técnico,visitante,PAL,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111166,Rômulo,CEA,Meia,visitante,RBB,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111407,Luis Mandaca,JUV,Meia,mandante,VIT,4.1,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111594,Micael,PAL,Zagueiro,mandante,BOT,4.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111682,Adson,VAS,Meia,mandante,SAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111683,Anthoni,INT,Goleiro,visitante,FLA,1.6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,111831,Matheus Martins,BOT,Atacante,visitante,PAL,1.5,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112709,Kaiki Bruno,CRU,Lateral,mandante,MIR,5.7,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112886,Lucas Barbosa,RBB,Atacante,mandante,CEA,9.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,113034,Freytes,FLU,Zagueiro,visitante,FOR,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113103,Flaco López,PAL,Atacante,mandante,BOT,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113158,Marquinhos,CRU,Atacante,mandante,MIR,1.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113397,Cristian Olivera,GRE,Atacante,mandante,CAM,1.3,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113462,Lenny Lobato,SPT,Atacante,visitante,SAO,2.7,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113687,Du Queiroz,SPT,Meia,visitante,SAO,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,114334,Gamarra,CRU,Zagueiro,mandante,MIR,3.2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,114802,Vitor Roque,PAL,Atacante,mandante,BOT,6.2,0,0,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115239,Wesley,FLA,Lateral,mandante,INT,5.1,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,115248,Jhon Jhon,RBB,Meia,mandante,CEA,3.3,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,116012,Matheus Gonçalves,FLA,Meia,mandante,INT,3.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,116025,Petterson,JUV,Atacante,mandante,VIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,116065,Cuiabano,BOT,Lateral,visitante,PAL,4.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,116447,Hércules,FLU,Meia,visitante,FOR,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,116461,Jamerson,VIT,Lateral,visitante,JUV,6.7,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117314,Thiago Borbas,RBB,Atacante,mandante,CEA,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117459,Léo Maná,COR,Lateral,visitante,BAH,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117711,Pedro Caixinha,SAN,Técnico,visitante,VAS,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117910,Breno Bidon,COR,Meia,visitante,BAH,12.2,0,1,4,1,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,117930,Lavega,FLU,Atacante,visitante,FOR,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,118758,Jair,BOT,Zagueiro,visitante,PAL,6.2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120566,Vitor Pernambuco,JUV,Atacante,mandante,VIT,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120856,Arthur Sousa,SPT,Atacante,visitante,SAO,0.7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121792,André,GRE,Atacante,mandante,CAM,1.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121830,Janderson,VIT,Atacante,visitante,JUV,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122394,Gustavinho,RBB,Meia,mandante,CEA,-0.6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122573,Wallace Yan,FLA,Atacante,mandante,INT,3.0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,122755,Lucas Cunha,SPT,Zagueiro,visitante,SAO,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122861,Abner,JUV,Zagueiro,mandante,VIT,13.0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,122897,Guzmán Rodríguez,RBB,Zagueiro,mandante,CEA,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,123788,Lezcano,FLU,Meia,visitante,FOR,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,123795,Lucho Rodríguez,BAH,Atacante,mandante,COR,6.1,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,123907,Pepa,SPT,Técnico,visitante,SAO,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124239,Henry Mosquera,RBB,Atacante,mandante,CEA,0.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124251,Deivid Washington,SAN,Atacante,visitante,VAS,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124526,Giay,PAL,Lateral,mandante,BOT,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,125467,Viery,GRE,Zagueiro,mandante,CAM,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,125488,João Pedro,COR,Zagueiro,visitante,BAH,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,126182,Paulinho,VAS,Meia,mandante,SAN,4.9,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,126471,Barreal,SAN,Meia,visitante,VAS,10.8,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,126900,Igor Coronado,COR,Meia,visitante,BAH,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,126977,Fernando Seabra,RBB,Técnico,mandante,CEA,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,128915,Estêvão,PAL,Atacante,mandante,BOT,2.9,0,0,6,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,130386,Maceió,MIR,Atacante,visitante,CRU,1.6,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,130884,Igor Serrote,GRE,Lateral,mandante,CAM,0.9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,131516,JP Chermont,SAN,Lateral,visitante,VAS,2.1,0,0,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,131617,André Silva,SAO,Atacante,mandante,SPT,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,132071,Serna,FLU,Atacante,visitante,FOR,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,132553,Jemmes,MIR,Zagueiro,visitante,CRU,0.1,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,132580,Vinicinho,RBB,Atacante,mandante,CEA,0.9,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,139076,Filipe Luís,FLA,Técnico,mandante,INT,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140364,João Marcelo,CAM,Atacante,visitante,GRE,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140365,Luca Meirelles,SAN,Atacante,visitante,VAS,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140541,Lucas Ferreira,SAO,Meia,mandante,SPT,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140542,Ryan Francisco,SAO,Atacante,mandante,SPT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141493,Loide Augusto,VAS,Atacante,mandante,SAN,3.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141607,Matheus Alves,SAO,Meia,mandante,SPT,2.3,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141754,Gabriel Bontempo,SAN,Meia,visitante,VAS,7.1,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141763,Fabiano Souza,CEA,Lateral,visitante,RBB,5.1,0,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141996,João Silva,SPT,Zagueiro,visitante,SAO,7.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,142004,Amuzu,GRE,Atacante,mandante,CAM,5.1,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,142279,Nuno Moreira,VAS,Atacante,mandante,SAN,10.9,0,0,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,37281,Mano Menezes,FLU,Técnico,visitante,FOR,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37457,Léo Condé,CEA,Técnico,visitante,RBB,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37656,Fábio,FLU,Goleiro,visitante,FOR,0.6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1,37715,Thiago Silva,FLU,Zagueiro,visitante,FOR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39148,Hulk,CAM,Atacante,visitante,GRE,4.3,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39656,Alan Franco,CAM,Meia,visitante,GRE,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42234,Cássio,CRU,Goleiro,mandante,MIR,10.2,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0
1,42411,Cuca,CAM,Técnico,visitante,GRE,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50353,Titi,FOR,Zagueiro,mandante,FLU,8.5,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51772,Everton Ribeiro,BAH,Meia,mandante,COR,-0.6,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,52271,Fernando,INT,Meia,visitante,FLA,1.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52827,David Luiz,FOR,Zagueiro,mandante,FLU,4.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61987,Alex Sandro,FLA,Lateral,mandante,INT,8.5,0,0,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63110,Alan Ruschel,JUV,Lateral,mandante,VIT,4.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63289,Edenílson,GRE,Meia,mandante,CAM,7.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,68685,Alan Patrick,INT,Meia,visitante,FLA,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68899,Philippe Coutinho,VAS,Meia,mandante,SAN,3.5,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68920,Dudu,CRU,Atacante,mandante,MIR,13.9,0,0,4,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,68923,Gil,SAN,Zagueiro,visitante,VAS,1.7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68928,Rafael,SAO,Goleiro,mandante,SPT,7.6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
1,68952,Marinho,FOR,Atacante,mandante,FLU,5.2,0,0,1,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
